customerID,gender,SeniorCitizen,Partner,Dependents,Day,year,month,dob,age,,,
5519-TEEUH,Male,,No,Yes,12,2007,6,2007-06-12,18,,,
7856-GANIL,Male,,Yes,No,11,2002,9,2002-09-11,23,,,
0804-XBFBV,Female,,No,Yes,11,2001,11,2001-11-11,23,,,
2676-OXPPQ,Male,,No,No,28,2002,5,2002-05-28,23,,,
3703-TTEPD,Male,,No,No,17,1986,7,1986-07-17,39,,,
2799-TSLAG,Female,,Yes,Yes,20,1990,12,1990-12-20,34,,,
0196-VULGZ,Female,,Yes,No,11,1994,9,1994-09-11,31,,,
8837-VVWLQ,Female,,No,No,23,1986,1,1986-01-23,39,,,
2696-NARTR,Male,,No,No,28,1993,8,1993-08-28,32,,,
2208-NKVVH,Male,,Yes,Yes,3,2007,10,2007-10-03,17,,,
7614-QVWQL,Male,,Yes,Yes,28,2000,12,2000-12-28,24,,,
1976-CFOCS,Female,,Yes,No,9,1985,9,1985-09-09,40,,,
4631-OACRM,Male,,No,No,27,1996,6,1996-06-27,29,,,
7139-JZFVG,Male,,Yes,Yes,15,2000,10,2000-10-15,24,,,
4987-GQWPO,Male,,No,No,29,1987,8,1987-08-29,38,,,
3755-JBMNH,Male,,Yes,No,28,2009,3,2009-03-28,16,,,
1757-TCATG,Male,,Yes,Yes,24,2006,9,2006-09-24,18,,,
6345-ULYRW,Male,,Yes,No,1,2012,7,2012-07-01,13,,,
4776-XSKYQ,Female,,Yes,Yes,5,1984,12,1984-12-05,40,,,
8048-DSDFQ,Male,,No,No,11,2009,3,2009-03-11,16,,,
5753-QQWPW,Female,,No,No,10,1998,12,1998-12-10,26,,,
6010-DDPPW,Male,,Yes,No,7,1982,12,1982-12-07,42,,,
1809-DMJHQ,Female,,No,Yes,26,1988,9,1988-09-26,36,,,
6693-FRIRW,Male,,No,No,25,2003,8,2003-08-25,22,,,
6586-MYGKD,Male,,Yes,No,27,1985,7,1985-07-27,40,,,
3173-NVMPX,Female,,Yes,Yes,9,1982,4,1982-04-09,43,,,
0248-PGHBZ,Female,,No,No,14,1984,3,1984-03-14,41,,,
0623-GDISB,Female,,No,No,18,2007,12,2007-12-18,17,,,
2892-GESUL,Female,,Yes,Yes,2,1988,9,1988-09-02,37,,,
6923-EFPNL,Male,,No,No,13,1987,5,1987-05-13,38,,,
7472-EQOAV,Male,,Yes,Yes,11,1995,2,1995-02-11,30,,,
9574-RKJIF,Male,,Yes,Yes,20,1991,8,1991-08-20,34,,,
2043-WVTQJ,Male,,Yes,No,24,1995,8,1995-08-24,30,,,
8034-RYTVV,Female,,No,No,16,2009,8,2009-08-16,16,,,
3863-QSTYI,Male,,No,No,16,2003,11,2003-11-16,21,,,
2619-WFQWU,Female,,No,No,1,2007,2,2007-02-01,18,,,
5044-LRQAQ,Female,,Yes,No,4,1993,11,1993-11-04,31,,,
1716-LSAMB,Male,,Yes,Yes,11,2004,11,2004-11-11,20,,,
1333-PBMXB,Female,,Yes,Yes,12,2003,9,2003-09-12,22,,,
6546-OPBBH,Male,,Yes,Yes,2,1994,8,1994-08-02,31,,,
5985-BEHZK,Female,,Yes,No,19,2003,2,2003-02-19,22,,,
9127-QRZMH,Male,,Yes,No,27,1990,6,1990-06-27,35,,,
5919-VCZYM,Male,,No,No,24,1987,9,1987-09-24,37,,,
9644-KVCNC,Female,,No,No,17,2001,12,2001-12-17,23,,,
2137-DQMEV,Male,,Yes,Yes,16,1995,6,1995-06-16,30,,,
8174-LNWMW,Female,,No,No,17,1988,7,1988-07-17,37,,,
9279-CJEOJ,Female,,No,No,26,2001,12,2001-12-26,23,,,
7964-VEXDG,Male,,No,Yes,12,1996,8,1996-08-12,29,,,
2404-JIBFC,Female,,Yes,Yes,28,1981,5,1981-05-28,44,,,
0778-NELLA,Male,,No,No,18,1993,5,1993-05-18,32,,,
8029-XYPWT,Male,,Yes,No,27,1996,2,1996-02-27,29,,,
4614-NUVZD,Female,,No,No,7,2002,12,2002-12-07,22,,,
4632-PAOYU,Male,,Yes,Yes,24,1983,7,1983-07-24,42,,,
3803-KMQFW,Female,,Yes,Yes,15,2003,3,2003-03-15,22,,,
6804-GDMOI,Female,,No,No,1,1988,1,1988-01-01,37,,,
2990-OGYTD,Female,,Yes,No,24,2002,3,2002-03-24,23,,,
6646-JPPHA,Female,,No,No,1,1999,11,1999-11-01,25,,,
9572-MTILT,Male,,Yes,No,28,1980,3,1980-03-28,45,,,
7658-UYUQS,Male,,Yes,No,5,2007,9,2007-09-05,18,,,
7880-XSOJX,Male,,No,No,13,1996,9,1996-09-13,29,,,
9611-CTWIH,Female,,No,No,8,2007,11,2007-11-08,17,,,
4589-IUAJB,Male,,Yes,No,21,1994,10,1994-10-21,30,,,
0329-GTIAJ,Female,,No,No,13,1983,8,1983-08-13,42,,,
8746-BFOAJ,Male,,No,No,6,1996,9,1996-09-06,29,,,
8457-XIGKN,Male,,No,No,17,2000,4,2000-04-17,25,,,
6072-NUQCB,Male,,Yes,Yes,7,2012,12,2012-12-07,12,,,
6629-CZTTH,Male,,No,No,9,1980,9,1980-09-09,45,,,
8838-GPHZP,Female,,No,No,3,2000,7,2000-07-03,25,,,
8750-QWZAJ,Female,,Yes,Yes,14,2007,2,2007-02-14,18,,,
5364-EVNIB,Male,,No,No,12,2008,11,2008-11-12,16,,,
6918-UMQCG,Female,,No,No,5,1981,6,1981-06-05,44,,,
0675-NCDYU,Female,,Yes,Yes,5,1997,4,1997-04-05,28,,,
6339-DKLMK,Female,,No,No,10,2010,3,2010-03-10,15,,,
1346-PJWTK,Male,,Yes,No,3,1982,2,1982-02-03,43,,,
5088-QZLRL,Male,,No,No,17,1997,6,1997-06-17,28,,,
8023-QHAIO,Female,,Yes,No,3,2009,1,2009-01-03,16,,,
4397-FRLTA,Female,,No,No,7,1986,5,1986-05-07,39,,,
3057-VJJQE,Male,,No,No,23,1986,5,1986-05-23,39,,,
5087-SUURX,Female,,Yes,No,8,1985,1,1985-01-08,40,,,
2302-OUZXB,Male,,Yes,No,12,1980,2,1980-02-12,45,,,
8133-ANHHJ,Female,,No,No,25,1991,4,1991-04-25,34,,,
2270-CHBFN,Female,,Yes,No,13,2000,7,2000-07-13,25,,,
0013-EXCHZ,Female,,Yes,No,27,2002,4,2002-04-27,23,,,
5982-FPVQN,Female,,Yes,Yes,2,1996,8,1996-08-02,29,,,
9107-UKCKY,Male,,Yes,No,5,2008,4,2008-04-05,17,,,
4654-ULTTN,Male,,Yes,No,6,1999,4,1999-04-06,26,,,
5550-VFRLC,Female,,No,No,2,1980,2,1980-02-02,45,,,
5546-BYZSM,Female,,No,No,6,1981,8,1981-08-06,44,,,
1492-KGETH,Male,,Yes,Yes,29,1985,9,1985-09-29,39,,,
4929-BSTRX,Female,,No,No,20,2010,1,2010-01-20,15,,,
4163-HFTUK,Male,,No,No,21,1988,1,1988-01-21,37,,,
8215-NGSPE,Female,,Yes,Yes,9,1989,11,1989-11-09,35,,,
2225-ZRGSG,Female,,Yes,Yes,28,2006,7,2006-07-28,19,,,
8859-YSTWS,Male,,No,No,12,1984,8,1984-08-12,41,,,
5271-YNWVR,Male,,Yes,Yes,1,2006,10,2006-10-01,18,,,
7601-DHFWZ,Female,,No,No,19,2001,5,2001-05-19,24,,,
2657-ALMWY,Female,,Yes,No,11,1992,12,1992-12-11,32,,,
6330-JKLPC,Male,,Yes,No,4,2001,3,2001-03-04,24,,,
4667-OHGKG,Male,,No,No,29,1999,4,1999-04-29,26,,,
1998-VHJHK,Female,,No,No,12,2002,12,2002-12-12,22,,,
1707-HABPF,Female,,No,No,13,1991,3,1991-03-13,34,,,
1660-HSOOQ,Male,,No,No,20,1989,7,1989-07-20,36,,,
7253-UVNDW,Female,,No,No,23,1997,12,1997-12-23,27,,,
0487-VVUVK,Male,,Yes,Yes,24,1993,3,1993-03-24,32,,,
7228-OMTPN,Male,,No,No,18,2002,12,2002-12-18,22,,,
5063-IUOKK,Male,,No,No,24,2000,2,2000-02-24,25,,,
4508-OEBEY,Male,,Yes,No,9,1984,6,1984-06-09,41,,,
0027-KWYKW,Female,,Yes,Yes,8,1994,7,1994-07-08,31,,,
2308-STERM,Female,,No,No,21,1981,5,1981-05-21,44,,,
5982-XMDEX,Female,,No,No,25,1988,11,1988-11-25,36,,,
6284-AHOOQ,Male,,No,No,24,1980,11,1980-11-24,44,,,
6051-PTVNS,Female,,Yes,Yes,12,2010,1,2010-01-12,15,,,
2344-JMOGN,Male,,Yes,No,30,1987,11,1987-11-30,37,,,
3799-ISUZQ,Male,,Yes,Yes,11,2003,5,2003-05-11,22,,,
2877-VDUER,Female,,Yes,Yes,23,1989,5,1989-05-23,36,,,
9152-AMKAK,Male,,No,No,16,1986,11,1986-11-16,38,,,
1794-HBQTJ,Female,,No,No,3,2006,11,2006-11-03,18,,,
9432-VOFYX,Male,,No,No,7,1988,7,1988-07-07,37,,,
8049-WJCLQ,Male,,Yes,Yes,15,2004,3,2004-03-15,21,,,
6586-PSJOX,Male,,No,Yes,23,2009,5,2009-05-23,16,,,
2460-FPSYH,Female,,No,No,14,1983,9,1983-09-14,42,,,
9705-ZJBCG,Female,,Yes,Yes,8,1993,4,1993-04-08,32,,,
4818-DRBQT,Male,,Yes,No,3,2010,2,2010-02-03,15,,,
1320-HTRDR,Female,,No,No,7,1982,7,1982-07-07,43,,,
6847-KJLTS,Female,,Yes,No,5,1990,8,1990-08-05,35,,,
9670-BPNXF,Female,,No,No,17,1982,12,1982-12-17,42,,,
3913-FCUUW,Female,,Yes,Yes,15,1987,10,1987-10-15,37,,,
3301-VKTGC,Male,,Yes,Yes,23,1988,1,1988-01-23,37,,,
1493-AMTIE,Male,,No,No,8,1990,11,1990-11-08,34,,,
9555-SAHUZ,Female,,Yes,Yes,8,1980,3,1980-03-08,45,,,
0816-TSPHQ,Male,,No,No,5,1984,3,1984-03-05,41,,,
9932-WBWIK,Male,,No,No,15,2012,8,2012-08-15,13,,,
4619-EVPHY,Female,,Yes,No,3,1984,3,1984-03-03,41,,,
5286-YHCVC,Male,,Yes,No,5,1990,12,1990-12-05,34,,,
6424-ELEYH,Female,,Yes,No,30,1982,10,1982-10-30,42,,,
4391-RESHN,Male,,No,No,13,1995,7,1995-07-13,30,,,
9115-YQHGA,Male,,No,No,27,1992,2,1992-02-27,33,,,
4462-CYWMH,Male,,Yes,No,26,2007,1,2007-01-26,18,,,
8963-MQVYN,Female,,No,Yes,14,1990,4,1990-04-14,35,,,
2458-EOMRE,Female,,No,No,29,1992,4,1992-04-29,33,,,
9334-GWGOW,Male,,Yes,No,19,2001,5,2001-05-19,24,,,
6821-BUXUX,Female,,No,No,3,1991,4,1991-04-03,34,,,
5028-HTLJB,Male,,No,No,7,1995,10,1995-10-07,29,,,
9801-GDWGV,Female,,No,No,29,1991,4,1991-04-29,34,,,
6542-LWGXJ,Male,,Yes,No,3,1997,7,1997-07-03,28,,,
5567-GZKQY,Male,,No,No,27,2011,7,2011-07-27,14,,,
1222-LRYKO,Male,,No,Yes,1,1998,1,1998-01-01,27,,,
2320-JRSDE,Female,,Yes,Yes,18,1985,12,1985-12-18,39,,,
2087-QAREY,Female,,Yes,No,14,2005,4,2005-04-14,20,,,
0601-WZHJF,Male,,Yes,No,13,1983,6,1983-06-13,42,,,
4423-JWZJN,Male,,Yes,Yes,18,1993,5,1993-05-18,32,,,
5143-WMWOG,Male,,No,No,18,2010,8,2010-08-18,15,,,
6490-FGZAT,Male,,No,No,16,2011,2,2011-02-16,14,,,
5393-RXQSZ,Male,,No,No,23,1995,8,1995-08-23,30,,,
7452-FOLON,Male,,No,Yes,1,2006,6,2006-06-01,19,,,
2320-TZRRH,Female,,No,No,28,1990,11,1990-11-28,34,,,
0231-LXVAP,Male,,No,No,15,2011,2,2011-02-15,14,,,
9444-JTXHZ,Male,,Yes,No,20,1989,12,1989-12-20,35,,,
4942-VZZOM,Male,,Yes,No,24,2003,3,2003-03-24,22,,,
5510-BOIUJ,Male,,No,Yes,7,1998,9,1998-09-07,27,,,
7502-BNYGS,Female,,Yes,No,28,1987,8,1987-08-28,38,,,
4291-HYEBC,Female,,Yes,Yes,5,2008,12,2008-12-05,16,,,
6147-CBCRA,Female,,Yes,No,18,1997,12,1997-12-18,27,,,
6047-SUHPR,Male,,Yes,Yes,1,1980,8,1980-08-01,45,,,
4471-KXAUH,Female,,Yes,No,14,1996,1,1996-01-14,29,,,
9752-ZNQUT,Female,,No,No,4,1990,2,1990-02-04,35,,,
7638-QVMVY,Female,,No,No,1,2005,8,2005-08-01,20,,,
1576-PFZIW,Male,,Yes,No,8,2001,8,2001-08-08,24,,,
5666-MBJPT,Male,,No,No,2,1991,7,1991-07-02,34,,,
7312-XSBAT,Male,,No,No,14,2008,8,2008-08-14,17,,,
3096-GKWEB,Male,,Yes,No,25,1981,12,1981-12-25,43,,,
2371-JQHZZ,Male,,Yes,No,24,2005,3,2005-03-24,20,,,
0674-GCDXG,Male,,No,No,26,1987,6,1987-06-26,38,,,
1121-QSIVB,Female,,No,Yes,18,1981,7,1981-07-18,44,,,
4396-KLSEH,Male,,No,No,28,1980,1,1980-01-28,45,,,
3244-DCJWY,Female,,No,No,11,1982,1,1982-01-11,43,,,
2824-MYYBN,Female,,Yes,Yes,29,1993,10,1993-10-29,31,,,
0875-CABNR,Female,,No,No,10,2007,9,2007-09-10,18,,,
6345-HOVES,Male,,No,No,25,1996,7,1996-07-25,29,,,
8318-LCNBW,Male,,Yes,No,20,2003,4,2003-04-20,22,,,
6469-QJKZW,Female,,Yes,No,3,2004,7,2004-07-03,21,,,
0147-ESWWR,Female,,Yes,No,18,1994,2,1994-02-18,31,,,
1217-VASWC,Male,,Yes,No,13,1995,8,1995-08-13,30,,,
7812-FZHPE,Female,,Yes,Yes,17,2012,7,2012-07-17,13,,,
6370-ZVHDV,Female,,Yes,No,12,1984,5,1984-05-12,41,,,
5915-DGNVC,Female,,Yes,No,14,2004,2,2004-02-14,21,,,
6260-XLACS,Male,,No,No,4,1998,9,1998-09-04,27,,,
3566-CAAYU,Female,,Yes,Yes,14,1993,7,1993-07-14,32,,,
4983-CCWMC,Male,,No,No,22,2005,2,2005-02-22,20,,,
9103-CXVOK,Male,,Yes,Yes,12,1985,4,1985-04-12,40,,,
2896-TBNBE,Male,,Yes,No,14,1996,10,1996-10-14,28,,,
4797-AXPXK,Female,,No,Yes,30,2001,8,2001-08-30,24,,,
5229-PRWKT,Male,,No,No,27,2004,3,2004-03-27,21,,,
6982-UQZLY,Female,,Yes,No,12,1992,9,1992-09-12,33,,,
2522-WLNSF,Female,,Yes,No,27,2009,4,2009-04-27,16,,,
3841-CONLJ,Female,,Yes,No,6,1981,3,1981-03-06,44,,,
5057-LCOUI,Female,,No,No,8,1986,2,1986-02-08,39,,,
0193-ESZXP,Female,,Yes,No,13,2005,4,2005-04-13,20,,,
4475-NVTLU,Male,,Yes,Yes,19,2010,1,2010-01-19,15,,,
4369-HTUIF,Male,,No,No,27,2001,5,2001-05-27,24,,,
9386-LDCZR,Male,,No,No,19,2002,12,2002-12-19,22,,,
9585-KKMFD,Male,,Yes,Yes,28,2012,6,2012-06-28,13,,,
5399-ZIMKF,Male,,No,No,7,1990,2,1990-02-07,35,,,
0336-KXKFK,Male,,No,No,26,1981,6,1981-06-26,44,,,
5619-XZZKR,Male,,No,No,22,2000,3,2000-03-22,25,,,
3948-FVVRP,Male,,Yes,Yes,25,1990,11,1990-11-25,34,,,
5327-XOKKY,Male,,Yes,No,16,2004,4,2004-04-16,21,,,
0983-TATYJ,Female,,Yes,No,11,1995,6,1995-06-11,30,,,
1813-JYWTO,Female,,Yes,No,9,2011,4,2011-04-09,14,,,
0156-FVPTA,Male,,Yes,No,27,2007,1,2007-01-27,18,,,
1984-FCOWB,Female,,Yes,No,22,1995,6,1995-06-22,30,,,
0654-HMSHN,Male,,Yes,Yes,21,1980,12,1980-12-21,44,,,
6719-OXYBR,Male,,No,No,2,1992,1,1992-01-02,33,,,
3312-ZWLGF,Male,,Yes,No,10,2005,6,2005-06-10,20,,,
6476-YHMGA,Female,,Yes,Yes,10,1997,4,1997-04-10,28,,,
5287-QWLKY,Male,,Yes,Yes,16,1984,12,1984-12-16,40,,,
0795-XCCTE,Male,,No,No,30,2008,5,2008-05-30,17,,,
0168-XZKBB,Female,,Yes,No,13,1982,9,1982-09-13,43,,,
3785-NRHYR,Male,,No,No,8,1990,7,1990-07-08,35,,,
5196-SGOAK,Female,,No,No,5,2009,11,2009-11-05,15,,,
4537-DKTAL,Female,,No,No,21,1991,6,1991-06-21,34,,,
7072-MBHEV,Female,,Yes,Yes,4,1999,4,1999-04-04,26,,,
5602-BVFMK,Female,,No,No,6,2004,5,2004-05-06,21,,,
6297-NOOPG,Female,,Yes,No,17,1986,12,1986-12-17,38,,,
1891-UAWWU,Female,,Yes,No,1,1993,8,1993-08-01,32,,,
8204-TIFGJ,Female,,No,No,26,1991,12,1991-12-26,33,,,
8050-DVOJX,Male,,No,No,9,1995,7,1995-07-09,30,,,
6108-OQZDQ,Female,,Yes,Yes,3,1988,5,1988-05-03,37,,,
0363-QJVFX,Male,,No,No,14,1981,2,1981-02-14,44,,,
8903-XEBGX,Male,,No,Yes,9,1986,9,1986-09-09,39,,,
8169-SAEJD,Male,,Yes,No,11,1996,9,1996-09-11,29,,,
9840-DVNDC,Male,,No,No,24,2008,9,2008-09-24,16,,,
1089-XZWHH,Female,,Yes,Yes,14,1998,11,1998-11-14,26,,,
2325-WINES,Female,,No,No,5,1984,3,1984-03-05,41,,,
6064-ZATLR,Female,,No,No,17,1986,8,1986-08-17,39,,,
3096-JRDSO,Female,,Yes,No,30,2002,10,2002-10-30,22,,,
7824-PANSQ,Male,,No,No,21,2004,12,2004-12-21,20,,,
8042-JVNFH,Male,,No,No,30,2005,6,2005-06-30,20,,,
9648-BCHKM,Female,,Yes,Yes,25,1992,10,1992-10-25,32,,,
2888-ADFAO,Female,,Yes,Yes,17,2000,2,2000-02-17,25,,,
8707-HOEDG,Female,,Yes,Yes,25,2007,12,2007-12-25,17,,,
3374-LXDEV,Female,,No,No,26,1984,1,1984-01-26,41,,,
4072-IPYLT,Female,,Yes,Yes,22,1992,3,1992-03-22,33,,,
7167-PCEYD,Male,,No,No,18,1995,5,1995-05-18,30,,,
4936-YPJNK,Female,,No,No,3,1993,7,1993-07-03,32,,,
1580-BMCMR,Male,,No,No,15,2011,7,2011-07-15,14,,,
4817-KEQSP,Female,,Yes,Yes,10,1985,4,1985-04-10,40,,,
6408-WHTEF,Male,,Yes,Yes,9,1982,3,1982-03-09,43,,,
9251-AWQGT,Female,,Yes,Yes,30,2007,1,2007-01-30,18,,,
8749-CLJXC,Male,,No,No,16,1993,3,1993-03-16,32,,,
7989-VCQOH,Male,,Yes,Yes,8,1990,11,1990-11-08,34,,,
5049-GLYVG,Male,,No,No,12,2009,5,2009-05-12,16,,,
4199-QHJNM,Male,,Yes,No,19,2000,5,2000-05-19,25,,,
8882-TLVRW,Male,,Yes,Yes,30,2007,11,2007-11-30,17,,,
5883-GTGVD,Male,,No,No,16,1994,2,1994-02-16,31,,,
5135-GRQJV,Male,,Yes,No,14,1984,8,1984-08-14,41,,,
2384-OVPSA,Female,,No,No,4,2002,6,2002-06-04,23,,,
1371-WEPDS,Male,,Yes,No,24,2002,10,2002-10-24,22,,,
3580-GICBM,Female,,Yes,Yes,23,1984,2,1984-02-23,41,,,
4817-QRJSX,Female,,No,No,14,1995,5,1995-05-14,30,,,
9730-DRTMJ,Male,,Yes,No,18,2008,1,2008-01-18,17,,,
4686-UXDML,Female,,No,No,19,2012,12,2012-12-19,12,,,
3349-ANQNH,Female,,No,No,19,2008,2,2008-02-19,17,,,
2398-YPMUR,Female,,Yes,No,12,1987,8,1987-08-12,38,,,
0932-YIXYU,Female,,No,No,17,1982,2,1982-02-17,43,,,
7480-SPLEF,Male,,Yes,Yes,4,1987,8,1987-08-04,38,,,
7636-XUHWW,Male,,No,No,10,2012,9,2012-09-10,13,,,
1431-CYWMH,Female,,Yes,Yes,19,2006,7,2006-07-19,19,,,
5937-EORGB,Male,,Yes,No,15,1994,9,1994-09-15,31,,,
6349-JDHQP,Female,,No,No,7,1983,6,1983-06-07,42,,,
5539-HIVAK,Female,,Yes,No,6,2005,12,2005-12-06,19,,,
5847-MXBEO,Male,,No,No,7,2010,4,2010-04-07,15,,,
9985-MWVIX,Female,,No,No,4,1996,11,1996-11-04,28,,,
4583-PARNH,Male,,Yes,No,4,1996,1,1996-01-04,29,,,
1116-FRYVH,Female,,Yes,Yes,15,2010,2,2010-02-15,15,,,
1421-HCERK,Male,,Yes,No,28,1992,6,1992-06-28,33,,,
9633-XQABV,Female,,No,No,29,2002,1,2002-01-29,23,,,
0716-BQNDX,Male,,No,No,24,1987,6,1987-06-24,38,,,
1265-XTECC,Female,,Yes,No,12,1990,3,1990-03-12,35,,,
1183-CANVH,Female,,Yes,No,9,1990,12,1990-12-09,34,,,
1972-XMUWV,Female,,Yes,No,7,2000,12,2000-12-07,24,,,
8679-LZBMD,Male,,Yes,No,2,2008,6,2008-06-02,17,,,
3407-JMJQQ,Female,,Yes,Yes,3,2006,4,2006-04-03,19,,,
6252-DFGTK,Female,,Yes,No,9,1980,2,1980-02-09,45,,,
1539-LNKHM,Female,,No,No,7,1985,6,1985-06-07,40,,,
8645-KOMJQ,Male,,Yes,Yes,18,1992,2,1992-02-18,33,,,
0289-IVARM,Female,,No,No,9,1990,12,1990-12-09,34,,,
9761-XUJWD,Male,,No,No,9,1999,5,1999-05-09,26,,,
4057-FKCZK,Male,,Yes,Yes,9,2000,7,2000-07-09,25,,,
4291-TPNFG,Male,,Yes,No,11,1987,10,1987-10-11,37,,,
6087-YPWHO,Male,,Yes,No,9,1996,1,1996-01-09,29,,,
3090-QFUVD,Female,,No,No,21,1982,10,1982-10-21,42,,,
2237-ZFSMY,Female,,No,No,8,1995,6,1995-06-08,30,,,
1722-LDZJS,Male,,Yes,Yes,24,2012,6,2012-06-24,13,,,
1818-ESQMW,Female,,No,No,13,1994,9,1994-09-13,31,,,
4871-JTKJF,Female,,No,No,8,1987,7,1987-07-08,38,,,
1415-YFWLT,Female,,No,No,27,2007,2,2007-02-27,18,,,
7401-RUBNK,Female,,Yes,No,23,1994,10,1994-10-23,30,,,
0506-YLVKJ,Male,,Yes,Yes,28,2012,2,2012-02-28,13,,,
8661-BOYNW,Female,,Yes,No,20,1999,11,1999-11-20,25,,,
6711-VTNRE,Female,,No,No,30,1986,2,1986-03-02,39,,,
4815-GBTCD,Female,,Yes,No,2,1985,5,1985-05-02,40,,,
2805-AUFQN,Female,,No,No,23,2007,6,2007-06-23,18,,,
0980-PVMRC,Female,,Yes,Yes,3,2009,10,2009-10-03,15,,,
7233-DRTRF,Male,,Yes,No,5,1996,3,1996-03-05,29,,,
3500-RMZLT,Female,,No,No,11,1997,6,1997-06-11,28,,,
3873-NFTGI,Male,,No,No,27,1993,5,1993-05-27,32,,,
1162-ECVII,Male,,Yes,No,28,2003,7,2003-07-28,22,,,
7048-GXDAY,Male,,No,No,20,2009,9,2009-09-20,15,,,
8571-ZCMCX,Female,,Yes,Yes,30,1995,9,1995-09-30,29,,,
1169-WCVAK,Male,,Yes,No,28,1995,12,1995-12-28,29,,,
4548-SDBKE,Female,,No,No,10,2012,9,2012-09-10,13,,,
8066-POXGX,Female,,No,No,6,2007,7,2007-07-06,18,,,
7129-CAKJW,Female,,No,No,23,2003,9,2003-09-23,21,,,
8695-ARGXZ,Male,,Yes,No,22,1993,11,1993-11-22,31,,,
3570-YUEKJ,Female,,No,No,26,1999,11,1999-11-26,25,,,
4143-OOBWZ,Male,,Yes,No,23,1996,10,1996-10-23,28,,,
1555-HAPSU,Female,,Yes,Yes,1,2006,5,2006-05-01,19,,,
1697-NVVGY,Male,,Yes,No,9,2012,1,2012-01-09,13,,,
7854-EKTJL,Female,,No,Yes,25,1995,9,1995-09-25,29,,,
8464-EETCQ,Male,,No,No,22,1983,5,1983-05-22,42,,,
2419-FSORS,Male,,Yes,No,29,1997,6,1997-06-29,28,,,
8132-YPVBX,Female,,No,No,29,1990,1,1990-01-29,35,,,
9102-IAYHT,Female,,Yes,Yes,26,2006,10,2006-10-26,18,,,
6754-LZUKA,Male,,Yes,No,28,2007,9,2007-09-28,17,,,
3422-LYEPQ,Male,,Yes,Yes,3,2003,10,2003-10-03,21,,,
8099-MZPUJ,Male,,Yes,Yes,22,2001,12,2001-12-22,23,,,
0787-LHDYT,Male,,No,No,17,1987,9,1987-09-17,37,,,
2642-DTVCO,Male,,No,No,16,2000,9,2000-09-16,25,,,
0374-IOEGQ,Female,,No,No,10,2007,3,2007-03-10,18,,,
4361-JEIVL,Male,,No,Yes,13,1999,3,1999-03-13,26,,,
3197-NNYNB,Male,,No,No,29,1990,6,1990-06-29,35,,,
3396-DKDEL,Female,,Yes,Yes,5,1986,8,1986-08-05,39,,,
1752-OZXFY,Male,,Yes,No,10,2010,5,2010-05-10,15,,,
9066-QRSDU,Female,,Yes,No,1,2005,5,2005-05-01,20,,,
9112-WSNPU,Female,,No,No,9,1982,5,1982-05-09,43,,,
9867-NNXLC,Female,,No,No,29,2012,6,2012-06-29,13,,,
5321-NTRKC,Male,,Yes,Yes,18,1992,12,1992-12-18,32,,,
1363-TXLSL,Male,,Yes,No,6,1994,8,1994-08-06,31,,,
9507-EXLTT,Female,,Yes,No,14,2009,10,2009-10-14,15,,,
3161-GETRM,Male,,Yes,Yes,18,2008,9,2008-09-18,16,,,
0402-OAMEN,Female,,Yes,Yes,22,1994,10,1994-10-22,30,,,
6933-VLYFX,Male,,Yes,Yes,30,1980,3,1980-03-30,45,,,
6754-WKSHP,Male,,No,Yes,29,1992,3,1992-03-29,33,,,
9846-GKXAS,Female,,No,No,15,2001,11,2001-11-15,23,,,
6017-PPLPX,Male,,Yes,Yes,2,1989,9,1989-09-02,36,,,
4976-LNFVV,Male,,Yes,No,26,2006,9,2006-09-26,18,,,
5055-MGMGF,Female,,Yes,No,18,1995,11,1995-11-18,29,,,
4641-FROLU,Female,,Yes,Yes,14,2004,6,2004-06-14,21,,,
2862-JVEOY,Male,,No,No,23,1992,2,1992-02-23,33,,,
2969-QWUBZ,Female,,No,No,23,2008,1,2008-01-23,17,,,
9822-BIIGN,Male,,Yes,Yes,20,1998,7,1998-07-20,27,,,
2077-MPJQO,Male,,Yes,No,29,1993,5,1993-05-29,32,,,
1534-OULXE,Female,,Yes,Yes,8,1994,5,1994-05-08,31,,,
7136-RVDTZ,Male,,No,No,30,2012,10,2012-10-30,12,,,
2971-SGAFL,Female,,No,No,19,1980,4,1980-04-19,45,,,
1480-IVEVR,Male,,Yes,No,11,2008,10,2008-10-11,16,,,
2905-KFQUV,Female,,Yes,No,23,2011,1,2011-01-23,14,,,
4581-SSPWD,Female,,No,No,5,1986,8,1986-08-05,39,,,
3370-HXOPH,Female,,No,No,4,2000,11,2000-11-04,24,,,
9391-YZEJW,Female,,No,No,21,2003,8,2003-08-21,22,,,
9958-MEKUC,Male,,Yes,Yes,1,2009,6,2009-06-01,16,,,
0281-CNTZX,Male,,Yes,No,5,1995,9,1995-09-05,30,,,
6927-WTFIV,Male,,No,No,11,1995,12,1995-12-11,29,,,
4118-CEVPF,Female,,No,No,30,1981,1,1981-01-30,44,,,
3398-ZOUAA,Male,,Yes,No,3,1992,3,1992-03-03,33,,,
9114-VEPUF,Male,,Yes,No,9,2008,12,2008-12-09,16,,,
7876-BEUTG,Female,,No,No,22,1991,2,1991-02-22,34,,,
2338-BQEZT,Female,,No,No,15,1996,11,1996-11-15,28,,,
9873-MNDKV,Female,,No,No,3,2008,7,2008-07-03,17,,,
0378-NHQXU,Female,,Yes,Yes,28,2006,8,2006-08-28,19,,,
